AreaPond,Populacao,RendaTrabalho,RendaTransferencias,RendaTotal,uf,Municipio,RendaPerCapita,n_agencias,areas_por_municipio
4300646001001,5487.30392403859,3509845.49777862,880134.871794179,4389980.3695728,RS,4300646,639.630234877789,1,1
4300661001001,978.064172182745,709477.843114663,248931.836132873,958409.679247536,RS,4300661,725.389870412411,0,1
4300703001001,5124.60236388202,3707408.39030293,1157089.72800472,4864498.11830765,RS,4300703,723.452890010079,1,1
4300802001001,10555.545650514,9940846.63001293,2859653.05498845,12800499.6850014,RS,4300802,941.765301306696,3,1
4300851001001,2923.48535364328,1287687.21761577,876568.766434046,2164255.98404982,RS,4300851,440.463030201619,0,1
4300877001001,3722.39674387802,2159462.02090192,733673.521719333,2893135.54262126,RS,4300877,580.126775699943,0,1
4300901001001,5511.50119207707,6104375.43582474,1406465.75196619,7510841.18779093,RS,4300901,1107.57037385748,2,1
4301008001001,15491.2038293755,11739142.4819288,4104788.14229656,15843930.6242253,RS,4301008,757.794075349275,3,1
4301057001001,6066.68313306339,3830862.56694118,2268881.1785164,6099743.74545758,RS,4301057,631.459148750164,1,1
4301073001001,2230.01655703087,1434638.72709963,467849.138749339,1902487.86584897,RS,4301073,643.330975537585,0,1
4301107001001,10572.6820937116,5316026.34558119,2887647.88876006,8203674.23434124,RS,4301107,502.807735867047,2,1
4301206001001,9934.82949102279,5649844.25745286,2589131.46434039,8238975.72179325,RS,4301206,568.690611404867,2,1
4301305001001,14389.8946035558,6369498.08630834,3200586.75470976,9570084.84101809,RS,4301305,442.636882464337,3,1
4301404001001,8156.50149394071,4927400.24405402,1816265.01525215,6743665.25930617,RS,4301404,604.107073077162,3,1
4301503001001,5942.72777327372,5531233.61039058,1577045.59425978,7108279.20465036,RS,4301503,930.756686393451,2,1
4301552001001,3006.42819531058,1572378.67440231,807079.183594033,2379457.85799634,RS,4301552,523.005564162451,1,1
4301636001001,8289.94666115093,3469744.27265887,3226774.28615295,6696518.55881182,RS,4301636,418.548443612923,1,1
4301651001001,4712.93560720557,3837287.88299291,1573711.35599565,5410999.23898856,RS,4301651,814.20333371967,1,1
4301701001001,5314.49469266624,4048868.79959561,1262009.44793319,5310878.24752881,RS,4301701,761.853954842191,1,1
4301750001001,5322.27337538063,1996040.39645737,995933.495914913,2991973.89237229,RS,4301750,375.035300834134,1,1
4301800001001,4251.2928948214,2219910.06013161,1202347.50750575,3422257.56763736,RS,4301800,522.172928342749,2,1
4301859001001,2359.00898371654,1348258.90857301,464745.064798333,1813003.97337134,RS,4301859,571.536148390953,0,1
4301875001001,2896.93266803501,1123328.60623599,241631.787916825,1364960.39415282,RS,4301875,387.764830929931,0,1
4301909001001,9736.84245703862,4768772.39649576,2246428.66937612,7015201.06587188,RS,4301909,489.765795999757,2,1
4301925001001,1680.00885748325,861734.834537582,379746.881393624,1241481.71593121,RS,4301925,512.934697158985,0,1
4301958001001,1931.57033637282,1392553.60114412,389023.398877604,1781577.00002173,RS,4301958,720.94377042418,1,1
4302006001001,8338.42908112526,4048983.19687688,2411323.38598032,6460306.5828572,RS,4302006,485.581055794082,2,1
4302055001001,1634.75179181832,504954.44146697,256896.099919727,761850.541386697,RS,4302055,308.887528977908,0,1
4302154001001,1626.24908362925,695175.318548539,307078.923131355,1002254.24167989,RS,4302154,427.471612772343,0,1
4302204001001,5401.48511266858,4768991.45576615,1140950.9756442,5909942.43141035,RS,4302204,882.903748930274,2,1
4302220001001,1981.45206392762,1091660.15800889,336023.605825532,1427683.76383442,RS,4302220,550.939474076912,0,1
4302238001001,1937.54498625089,1040872.28897895,398001.54198516,1438873.8309641,RS,4302238,537.211933846765,0,1
4302253001001,2393.9188842649,2073440.03878276,597338.604438277,2670778.64322103,RS,4302253,866.127942935479,0,1
4302303001001,8598.61608374695,4833590.78859143,1965475.69932142,6799066.48791285,RS,4302303,562.135899720869,2,1
4302352001001,9498.6832339619,7909658.81095662,2108471.86887286,10018130.6798295,RS,4302352,832.711083855935,2,1
4302378001001,1832.32102120055,987828.923031956,414413.38417642,1402242.30720838,RS,4302378,539.113458614758,0,1
4302402001001,9130.77176342608,6057683.36939432,2234319.38187562,8292002.75126994,RS,4302402,663.436073789378,1,1
4302451001001,5877.74377213065,4235593.07191999,1286335.20876541,5521928.2806854,RS,4302451,720.615466771974,1,1
4302501001001,5410.15815831906,2047113.02266633,1177745.0751285,3224858.09779484,RS,4302501,378.383212239099,2,1
4302584001001,1819.46505730052,1725809.37346768,404909.819440726,2130719.19290841,RS,4302584,948.525703498924,0,1
4302600001001,2858.66923580132,1138292.35137142,598330.121257324,1736622.47262875,RS,4302600,398.189597143912,0,1
4302659001001,3900.31664168093,2337136.86618711,999991.902890925,3337128.76907804,RS,4302659,599.21721257479,1,1
4302709001001,15656.7469992902,7428820.75585869,3929983.90319902,11358804.6590577,RS,4302709,474.480475171215,3,1
4302907001001,10668.1626451405,4533241.24565361,2888364.51017559,7421605.7558292,RS,4302907,424.931770956694,2,1
4303202001001,3767.12470232282,1727583.52586908,823659.175233971,2551242.70110305,RS,4303202,458.594727380235,1,1
4303301001001,4012.62059308068,2131189.76318671,1077210.27276405,3208400.03595077,RS,4303301,531.121673168331,1,1
4303400001001,4102.95832539731,2533340.84415218,1049768.44662659,3583109.29077876,RS,4303400,617.442499591282,1,1
4303558001001,2109.06344887713,1923347.82510945,438349.873465474,2361697.69857493,RS,4303558,911.944031903569,0,1
4303608001001,4951.8422506083,3124845.24488135,1015871.09515439,4140716.34003574,RS,4303608,631.047009726024,1,1
4303673001001,2580.94950127691,1621279.19344603,556741.884654992,2178021.07810102,RS,4303673,628.171606086794,1,1
4303707001001,5155.05910776092,2423957.94856865,1332818.13689655,3756776.0854652,RS,4303707,470.209535506468,1,1
4303806001001,4549.81248672612,3545376.26703842,1174374.7214617,4719750.98850011,RS,4303806,779.235688807373,2,1
4304002001001,4246.91624028945,1952752.04206713,799452.681608359,2752204.72367549,RS,4304002,459.80469865213,2,1
4304101001001,2834.10398004026,1584961.85274317,600384.000843215,2185345.85358638,RS,4304101,559.246189944187,0,1
4304309001001,5449.16078475938,3178784.11001141,1400086.22240425,4578870.33241566,RS,4304309,583.352966736102,2,1
4304358001001,6542.72649940016,4003969.19116898,1469077.44428124,5473046.63545023,RS,4304358,611.972576193743,2,1
4304614001001,1523.07729472979,857735.403628695,542496.05138469,1400231.45501338,RS,4304614,563.159471024,0,1
4304622001001,1393.53586405183,470661.64397059,323917.213108193,794578.857078783,RS,4304622,337.746344469455,0,1
4304655001001,2388.99822035228,870148.496162723,405336.011725384,1275484.50788811,RS,4304655,364.231538035391,0,1
4304663001001,18255.4988108377,7846547.77415216,3453767.55996352,11300315.3341157,RS,4304663,429.818316960692,3,1
4304671001001,2994.93071809256,4043076.16117151,479449.928189579,4522526.08936108,RS,4304671,1349.97318527171,2,1
4304689001001,8770.9234073465,4561952.88430032,1520653.923211,6082606.80751132,RS,4304689,520.122303254779,1,1
4304697001001,2099.81267378352,1664013.27265065,513453.906732333,2177467.17938299,RS,4304697,792.457962286881,0,1
4304713001001,5838.36879387021,1950673.77902849,1510674.24889532,3461348.02792381,RS,4304713,334.112805802287,0,1
4304853001001,1330.55848750283,911856.75837497,302380.867183317,1214237.62555829,RS,4304853,685.318809311667,0,1
4304903001001,7231.36311097185,6241711.48118483,2144603.08975665,8386314.57094148,RS,4304903,863.144525506475,3,1
4304952001001,2360.78334418059,1291552.37829723,462081.673716749,1753634.05201398,RS,4304952,547.086364990226,0,1
4305009001001,7674.16905572649,6351543.31243719,2165099.96940234,8516643.28183952,RS,4305009,827.652253464191,2,1
4305116001001,2477.4859044239,1261542.02674414,507914.964674391,1769456.99141853,RS,4305116,509.202504236845,0,1
4305124001001,5109.80927887311,1674881.12378913,1313856.20671666,2988737.33050579,RS,4305124,327.7776199425,2,1
4305132001001,3645.98695777766,1485832.09432031,810003.526812231,2295835.62113254,RS,4305132,407.525345407699,1,1
4305157001001,1893.84673834872,833679.030859354,452736.627067718,1286415.65792707,RS,4305157,440.204064023815,0,1
4305173001001,7612.09835331962,3931964.72847459,1271523.57718332,5203488.30565791,RS,4305173,516.541503534287,1,1
4305207001001,10792.3234823966,8027672.15757924,3246878.19803664,11274550.3556159,RS,4305207,743.831684685251,4,1
4305306001001,7822.00105428025,6306671.91543215,1623011.1519866,7929683.06741875,RS,4305306,806.273467833541,2,1
4305371001001,2517.06146835755,1582496.64077835,524308.799681991,2106805.44046034,RS,4305371,628.707983762897,0,1
4305405001001,3172.48658015414,1747534.30867494,655421.882277139,2402956.19095208,RS,4305405,550.840567650259,1,1
4305439001001,4400.39317419034,2505516.812967,605999.576823182,3111516.38979018,RS,4305439,569.384760357921,3,1
4305447001001,3752.89586241364,1640018.84215215,646058.125381565,2286076.96753371,RS,4305447,437.00089271792,1,1
4305454001001,9795.37079773692,5261828.98352714,4165952.83861243,9427781.82213957,RS,4305454,537.175068935911,1,1
4305504001001,4013.00371749411,2541942.86075968,920623.299046978,3462566.15980666,RS,4305504,633.426490406288,1,1
4305587001001,2088.07233725301,1545116.54320105,1016487.23594457,2561603.77914562,RS,4305587,739.972708624522,0,1
4305603001001,2999.51046172898,2644016.22432878,805060.063316448,3449076.28764522,RS,4305603,881.482581262513,2,1
4305702001001,5108.12223337665,3749352.31234079,1206456.95773313,4955809.27007393,RS,4305702,733.998158431369,2,1
4305801001001,7787.10647688041,5344527.27231574,1634603.94933556,6979131.2216513,RS,4305801,686.330318993765,3,1
4305835001001,1315.47278727914,540599.476942962,395183.236267557,935782.713210519,RS,4305835,410.954511693937,0,1
4305850001001,2003.08735610418,1993405.26796845,745281.64553292,2738686.91350137,RS,4305850,995.166417427464,0,1
4305871001001,2056.63151504124,2186589.28663209,540940.079897707,2727529.3665298,RS,4305871,1063.18962373201,0,1
4305900001001,5979.32537660524,2619146.71552684,1240020.70354599,3859167.41907283,RS,4305900,438.033816619938,2,1
4305934001001,1458.35842856847,1183756.8557206,407987.256225201,1591744.1119458,RS,4305934,811.705018828998,0,1
4305959001001,3361.89332660482,2708232.25886443,949401.049081848,3657633.30794628,RS,4305959,805.567576291744,1,1
4305975001001,2201.88646866395,1272200.18297113,386884.023469684,1659084.20644082,RS,4305975,577.777374572392,0,1
4306007001001,11409.4664810236,5805454.79234843,2959845.62071105,8765300.41305947,RS,4306007,508.827893223944,3,1
4306056001001,5597.68648953649,3037791.94975796,1070072.40076115,4107864.35051911,RS,4306056,542.687046771263,1,1
4306072001001,2197.31579618015,742457.912772511,455063.615159118,1197521.52793163,RS,4306072,337.893130365335,0,1
4306130001001,1777.92785835536,1095590.15089249,391157.284946299,1486747.43583878,RS,4306130,616.217438600654,0,1
4306205001001,9991.69272584296,6411041.96814267,3772277.61109959,10183319.5792423,RS,4306205,641.637222445889,2,1
4306304001001,3811.52363522388,2968414.15393782,744203.542797754,3712617.69673558,RS,4306304,778.799881104099,2,1
4306320001001,2458.34622880169,945311.543161872,548294.543589266,1493606.08675114,RS,4306320,384.531491978922,0,1
4306353001001,2262.88323115555,542757.464059374,550719.10207707,1093476.56613644,RS,4306353,239.852174688755,0,1
4306379001001,2411.91692201436,852099.730580721,827479.191603676,1679578.9221844,RS,4306379,353.287347007405,0,1
4306429001001,1650.83968257686,642503.838377899,261340.108366819,903843.946744719,RS,4306429,389.198203289487,0,1
4306452001001,2801.71434838254,2356967.20799503,849751.721726205,3206718.92972123,RS,4306452,841.258927540465,2,1
4306502001001,11000.6170828574,3985631.59383691,1690179.38745628,5675810.98129319,RS,4306502,362.309819878001,2,1
4306551001001,2137.98656094424,1025658.25345168,503276.171335003,1528934.42478669,RS,4306551,479.730917016946,0,1
4306700001001,2779.04252082972,1549539.32885721,768152.967421718,2317692.29627892,RS,4306700,557.580287902385,1,1
4306734001001,4435.82846354925,2087923.08653037,1260478.9163331,3348402.00286347,RS,4306734,470.695182126083,2,1
4306759001001,1691.7248038126,1184226.15765886,538995.491277792,1723221.64893665,RS,4306759,700.011109957123,0,1
4306809001001,16888.6741026373,13790311.5203363,5051188.8465203,18841500.3668566,RS,4306809,816.541987637905,5,1
4306908003001,18996.4582987549,8017088.67491299,4672510.2394995,12689598.9144125,RS,4306908,422.030704293887,2,1
4306924001001,1129.43624590282,909050.026397128,220129.297635446,1129179.32403257,RS,4306924,804.870597782593,0,1
4306932001001,7171.96517972441,3357976.67290355,1848311.06325967,5206287.73616322,RS,4306932,468.208725050249,1,1
4306957001001,2439.76641019041,1276885.15252496,688666.479011259,1965551.63153622,RS,4306957,523.36369055319,1,1
4306973001001,2278.91108326844,1251691.67306597,446998.72108442,1698690.39415039,RS,4306973,549.249894941396,1,1
4307054001001,2450.47065816607,1357218.43523825,548130.049038298,1905348.48427655,RS,4307054,553.860308718812,1,1
4307104001001,5166.46460411931,3641301.65538096,1282657.37423616,4923959.02961712,RS,4307104,704.795626099459,1,1
4307203001001,4134.62117763647,2450848.03081862,1024671.77835472,3475519.80917335,RS,4307203,592.762414142047,1,1
4307302001001,6055.21653571908,2614459.822627,1292430.49441121,3906890.31703822,RS,4307302,431.769831384986,2,1
4307401001001,2499.77475381058,1025456.11804865,507271.447733835,1532727.56578249,RS,4307401,410.219407362796,2,1
4307450001001,2680.96588881555,954651.696531883,677617.241171179,1632268.93770306,RS,4307450,356.084984338853,0,1
4307500001001,12143.2747044389,9482544.39209357,3009553.17497778,12492097.5670714,RS,4307500,780.888567778777,3,1
4307559001001,4883.88895656634,3884314.21572475,1262915.07049626,5147229.28622101,RS,4307559,795.332213788834,1,1
4307815001001,2867.45238533634,1698660.64730998,508725.632826166,2207386.28013614,RS,4307815,592.39367181706,1,1
4307831001001,2264.48663209059,1084231.21320737,549546.884012078,1633778.09721945,RS,4307831,478.797798071521,1,1
4307864001001,2165.78994257493,1933318.11663709,587721.431828436,2521039.54846553,RS,4307864,892.661877605057,1,1
4308003001001,5409.0459088786,3365846.65007609,1571372.38749629,4937219.03757238,RS,4308003,622.262540710048,3,1
4308052001001,2007.80711230493,673539.546688372,411486.43923442,1085025.98592279,RS,4308052,335.46028528366,0,1
4308078001001,2851.8863029911,2040625.47535934,647955.630606049,2688581.10596539,RS,4308078,715.535353993287,0,1
4308102001001,10264.8126785094,8010292.34252771,3045804.91425916,11056097.2567869,RS,4308102,780.364200829328,3,1
4308250001001,1683.36993371284,878358.724592346,365709.503926788,1244068.22851913,RS,4308250,521.785917047382,0,1
4308300001001,8092.8678414773,3547166.29505267,1841608.41778105,5388774.71283371,RS,4308300,438.307700624103,2,1
4308409001001,5697.96027710516,2436454.40858671,1600485.31768052,4036939.72626722,RS,4308409,427.601157273168,2,1
4308433001001,2143.23523772438,1375033.40584183,626350.528349604,2001383.93419143,RS,4308433,641.569054875092,0,1
4308458001001,3658.75773677029,3445043.29917405,1123516.66741671,4568559.96659076,RS,4308458,941.588251266702,2,1
4308508003001,23068.8081583064,19546372.2089623,5174154.83585629,24720527.0448186,RS,4308508,847.307415052749,4,1
4308656001001,2543.53946330866,957789.806760336,558531.594643269,1516321.4014036,RS,4308656,376.557871649624,0,1
4308706001001,4861.94478613388,3231679.02769812,1223480.51211299,4455159.5398111,RS,4308706,664.688549511045,2,1
4308805001001,6638.57967286899,3033526.1883847,2258725.06303562,5292251.25142032,RS,4308805,456.954098296406,2,1
4308854001001,1371.88149161586,794947.047587708,256503.975295549,1051451.02288326,RS,4308854,579.457520526343,0,1
4308904001001,13263.8681400066,9790157.12750314,3527964.15544244,13318121.2829456,RS,4308904,738.107241730935,4,1
4309001001001,13606.6169565814,7656252.92981444,3101187.66905656,10757440.598871,RS,4309001,562.686004481897,3,1
4309050001001,5458.0168281968,3352143.30011851,1251346.74099556,4603490.04111407,RS,4309050,614.168736673899,0,1
4309126001001,1737.03166945939,702337.967538767,387932.148049243,1090270.11558801,RS,4309126,404.332275506154,0,1
4309159001001,2890.71333941229,1715473.1926935,374062.353039998,2089535.5457335,RS,4309159,593.44286038486,0,1
4309258001001,1362.49865650278,1870799.19055419,366557.939110653,2237357.12966484,RS,4309258,1373.06498000967,0,1
4309407001001,18639.3379505152,17745121.928949,5514812.96307102,23259934.89202,RS,4309407,952.025333520955,4,1
4309506001001,6633.08048186178,3208989.95475596,1759282.20592226,4968272.16067822,RS,4309506,483.785770959808,2,1
4309555001001,3437.92438421965,2818373.14817085,745578.417277283,3563951.56544813,RS,4309555,819.789161479936,1,1
4309571001001,2242.16958526743,1146238.97716737,344489.134181007,1490728.11134838,RS,4309571,511.218680647057,1,1
4309605001001,14950.055488566,12536460.459818,6325996.69502626,18862457.1548442,RS,4309605,838.556115688404,4,1
4309654001001,4426.90716740613,1850356.72662546,892631.272207136,2742987.9988326,RS,4309654,417.97956375707,0,1
4309704001001,4049.90793931047,2505408.69745353,1182497.62462016,3687906.32207369,RS,4309704,618.633493649267,1,1
4309753001001,3368.48694794676,1859816.4223073,631722.753170994,2491539.17547829,RS,4309753,552.122199387156,0,1
4309803001001,3924.79477746841,3303357.10267009,1044093.11819908,4347450.22086917,RS,4309803,841.663651214098,1,1
4309902001001,5681.8524532446,4351827.62558204,1234665.6554209,5586493.28100294,RS,4309902,765.917042266197,2,1
4309951001001,3140.03218745636,1300144.39658757,766741.230212115,2066885.62679969,RS,4309951,414.054480645555,0,1
4310009001001,15774.8805294381,15535696.1494509,4681978.0911,20217674.2405509,RS,4310009,984.837642380822,4,1
4310306001001,3354.70659431822,2455390.24646327,1024250.72250527,3479640.96896855,RS,4310306,731.923993180777,2,1
4310330001001,13760.8425739095,8797363.83978617,8365600.0144159,17162963.8542021,RS,4310330,639.304155434926,1,1
4310363001001,2582.39908467279,2058964.06754502,729617.91420883,2788581.98175385,RS,4310363,797.306690420355,2,1
4310405001001,5282.47150851871,3004539.30277679,1321997.7141113,4326537.01688809,RS,4310405,568.775297307625,1,1
4310413001001,1760.41896031379,708268.122670961,300256.648522531,1008524.77119349,RS,4310413,402.329296967304,0,1
4310439001001,4928.89862832029,3521184.79907415,1472797.43360512,4993982.23267927,RS,4310439,714.395864999586,2,1
4310462001001,1656.23694819515,2096216.09940458,430368.494999545,2526584.59440412,RS,4310462,1265.64988281954,1,1
4310504001001,6352.90350102766,2779268.89706694,1593092.43341095,4372361.33047789,RS,4310504,437.480106004657,2,1
4310538001001,3933.26012030647,2525243.32118752,1823509.17801672,4348752.49920424,RS,4310538,642.022964143738,0,1
4310553001001,2655.28404471573,1409671.02086454,516995.454964699,1926666.47582924,RS,4310553,530.892739580884,0,1
4310579001001,1820.77202454029,1204715.80096568,315387.748660979,1520103.54962666,RS,4310579,661.65109345298,0,1
4310652001001,2052.55941052766,923606.964140248,529329.895044314,1452936.85918456,RS,4310652,449.978187916526,0,1
4310702001001,3339.05070490136,1566655.42065559,809498.081011744,2376153.50166733,RS,4310702,469.191862931555,1,1
4310751001001,1800.57966612298,893187.631175057,534654.952402588,1427842.58357764,RS,4310751,496.055602526198,1,1
4310801001001,16025.0142512631,15995588.7535881,4209639.85782604,20205228.6114142,RS,4310801,998.163777129082,3,1
4310850001001,3164.4032812321,909201.289628191,670910.772456168,1580112.06208436,RS,4310850,287.321560757004,0,1
4310876001001,1962.29751662467,1436634.72427491,425096.723916862,1861731.44819177,RS,4310876,732.118708862279,0,1
4310900001001,3027.75842721057,1686781.27524795,612579.514764949,2299360.7900129,RS,4310900,557.105633028311,1,1
4311106001001,9593.79117327994,5806707.52178762,2873643.35392787,8680350.87571549,RS,4311106,605.256818384803,3,1
4311122001001,3063.15688132318,1016921.88286391,569905.131865738,1586827.01472964,RS,4311122,331.984916954246,1,1
4311130001001,2860.16164159649,933995.151712509,510624.417974188,1444619.5696867,RS,4311130,326.553275216701,0,1
4311155001001,6402.03458543657,2697702.8149586,1438194.03540395,4135896.85036255,RS,4311155,421.382105791082,1,1
4311205001001,15125.0471806879,10475729.8775145,4248959.94354681,14724689.8210613,RS,4311205,692.608079324883,4,1
4311239001001,2037.82541309881,1216682.17467078,386915.654590289,1603597.82926107,RS,4311239,597.04926970198,0,1
4311254001001,4596.01818946117,1844589.39286219,787359.989403941,2631949.38226613,RS,4311254,401.345102830945,0,1
4311270001001,1353.6094924349,1165551.92217493,306984.958887449,1472536.88106238,RS,4311270,861.069554172755,0,1
4311429001001,1823.50127150942,510491.113553398,325612.197540538,836103.311093936,RS,4311429,279.951059826153,0,1
4311502001001,5958.98412709785,2647740.82332937,1488910.75435062,4136651.57768,RS,4311502,444.327550947661,2,1
4311601001001,4587.40338327603,2173952.34261222,989973.332173615,3163925.67478584,RS,4311601,473.896049895601,1,1
4311627001001,4020.90163366032,2857601.95171887,631104.372695711,3488706.32441458,RS,4311627,710.686858837063,0,1
4311643001001,1364.00866818872,925630.642804202,459908.194318425,1385538.83712263,RS,4311643,678.6105282112,0,1
4311700001001,4326.61367130246,2566124.66518398,984490.907701629,3550615.57288561,RS,4311700,593.102333634398,2,1
4311718001001,3520.28542588683,1695377.85682137,615139.984587163,2310517.84140853,RS,4311718,481.602384952711,0,1
4311734001001,2344.91838260756,839564.335087478,514909.921467671,1354474.25655515,RS,4311734,358.035631992393,0,1
4311759001001,5504.39404500367,2717257.0598525,1271996.89319418,3989253.95304668,RS,4311759,493.652350764921,1,1
4311775001001,5399.38437342916,2789909.7674066,1343478.75778075,4133388.52518735,RS,4311775,516.708864280156,1,1
4311791001001,2097.57726693734,1278360.86111826,601940.54184777,1880301.40296603,RS,4311791,609.446374762056,0,1
4311908001001,4189.22598738056,2567499.94417597,1337724.4017041,3905224.34588007,RS,4311908,612.881699843884,2,1
4311981001001,3067.64340140384,1395999.47198504,906323.856245619,2302323.32823066,RS,4311981,455.072278396569,0,1
4312005001001,1812.44781626829,1634547.00787941,396309.266562829,2030856.27444224,RS,4312005,901.845003871521,1,1
4312054001001,3438.29429471927,2352186.75814608,953096.849177196,3305283.60732327,RS,4312054,684.114434811092,0,1
4312104001001,4113.81081472909,1517473.07617718,879546.784047366,2397019.86022455,RS,4312104,368.87283944707,1,1
4312138001001,1958.48842333884,1575917.415738,475642.547748613,2051559.96348661,RS,4312138,804.660061789573,0,1
4312153001001,3132.47250433065,1982555.24569902,726215.257406506,2708770.50310553,RS,4312153,632.904277039346,0,1
4312179001001,1450.06368674736,707096.343191109,392786.234853493,1099882.5780446,RS,4312179,487.631232788953,0,1
4312203001001,3917.36972403942,2101878.38758091,919307.387286397,3021185.77486731,RS,4312203,536.553487581853,2,1
4312252001001,5799.27770224606,2714612.04246743,3313355.17006429,6027967.21253171,RS,4312252,468.094852815214,1,1
4312302001001,3792.58705662527,3036521.32769909,872941.449591532,3909462.77729063,RS,4312302,800.646440638612,1,1
4312351001001,1317.98880923405,1345333.18701987,310030.646863561,1655363.83388343,RS,4312351,1020.74704852897,0,1
4312377001001,2315.11008868991,891260.882667476,569964.970833286,1461225.85350076,RS,4312377,384.975594474572,0,1
4312385001001,2327.67063698509,1669258.9413842,611876.951556154,2281135.89294035,RS,4312385,717.137087550455,1,1
4312427001001,2140.57230814321,1572875.42984864,493337.776802907,2066213.20665154,RS,4312427,734.792010466112,0,1
4312443001001,2664.36482178953,1657729.49368765,552238.154073754,2209967.6477614,RS,4312443,622.185625681033,0,1
4312450001001,5144.62761762866,2418656.14124766,1919724.89412104,4338381.0353687,RS,4312450,470.13240238416,0,1
4312476001001,4710.26307679114,3293715.48546665,980185.054923069,4273900.54038972,RS,4312476,699.263593512593,0,1
4312500001001,9417.28048510258,5478958.5676083,2013427.58839592,7492386.15600422,RS,4312500,581.798383968237,2,1
4312609001001,4002.24839588868,2712365.60378113,1509754.68090291,4222120.28468403,RS,4312609,677.710460591955,2,1
4312617001001,2270.49997081557,1478185.74169467,466977.543242626,1945163.2849373,RS,4312617,651.039753664346,0,1
4312625001001,1434.44933743651,1134492.80183691,279781.879378198,1414274.68121511,RS,4312625,790.89081240356,0,1
4312658001001,12954.4124255808,13205134.7899925,3253239.28582681,16458374.0758193,RS,4312658,1019.35420582385,5,1
4312674001001,1393.86012764335,1193847.45367595,459668.709094499,1653516.16277045,RS,4312674,856.504487071046,0,1
4312708001001,9213.57898866057,5309617.30419513,2190279.32843443,7499896.63262956,RS,4312708,576.28173706763,2,1
4312757001001,2511.23221177925,2383233.16464476,467264.602474725,2850497.76711948,RS,4312757,949.029386237521,1,1
4312807001001,3325.88324287939,3157777.51420807,1382075.89036574,4539853.40457381,RS,4312807,949.455312650789,1,1
4312906001001,7252.75135727322,7045698.28583209,1849487.66401168,8895185.94984377,RS,4312906,971.451789639323,3,1
4312955001001,1682.98994941941,1441688.02971628,375095.471913163,1816783.50162944,RS,4312955,856.623077406744,0,1
4313003001001,2670.17328632585,3599574.65273302,815940.697805271,4415515.35053829,RS,4313003,1348.06780936904,2,1
4313011001001,2310.88292113306,2278150.58519458,788893.804558682,3067044.38975326,RS,4313011,985.835571486922,0,1
4313037001001,3806.48909408555,2620509.30122608,700311.699428475,3320821.00065455,RS,4313037,688.432105400688,2,1
4313060001001,13887.6289677662,8547673.9557661,2167985.20632375,10715659.1620898,RS,4313060,615.488358423572,2,1
4313086001001,2074.40956705101,1802207.5093744,411814.080265359,2214021.58963976,RS,4313086,868.780947600636,2,1
4313102001001,5092.64605020897,4158141.5548325,1541123.89925354,5699265.45408604,RS,4313102,816.499225321555,2,1
4313201001001,15780.0341195073,13475102.3149389,5710432.7751811,19185535.09012,RS,4313201,853.933661542655,4,1
4313300001001,18617.164225599,17387044.4348145,5903224.19644441,23290268.6312589,RS,4313300,933.925501441672,5,1
4313334001001,1982.59643745833,1704648.61882672,380705.609342376,2085354.22816909,RS,4313334,859.806154505181,0,1
4313359001001,2760.35259802654,2768999.0358896,906308.815858162,3675307.85174776,RS,4313359,1003.13236717267,1,1
4313375001001,16916.2822805637,11718076.7238084,3372116.27350139,15090192.9973098,RS,4313375,692.709930554428,2,1
4313391001001,3096.20929263587,1630631.77938708,676821.674546163,2307453.45393324,RS,4313391,526.654248879566,0,1
4313425001001,3270.37503728831,1322017.91373775,746887.196766013,2068905.11050376,RS,4313425,404.240461312329,0,1
4313441001001,1807.4952501445,811602.034168547,363322.860873151,1174924.8950417,RS,4313441,449.020286002777,0,1
4313466001001,1459.30682303577,1137943.67827091,311135.644611482,1449079.32288239,RS,4313466,779.783702993772,0,1
4313490001001,3202.25612486333,2388661.90780123,631776.217323605,3020438.12512483,RS,4313490,745.930935772095,0,1
4313607001001,3445.22045785509,2108101.02040493,934196.757254299,3042297.77765923,RS,4313607,611.891472894998,1,1
4313656001001,8713.79168701023,5277939.53560032,2376923.35087379,7654862.88647411,RS,4313656,605.699530718437,3,1
4313805001001,5522.5353349052,3143108.94015157,1204285.99524895,4347394.93540051,RS,4313805,569.14238652047,2,1
4313953001001,7542.68530630308,3698564.09782976,1410517.92560939,5109082.02343915,RS,4313953,490.351108078052,2,1
4314001001001,5631.30009617477,5903147.2787776,1331672.26702501,7234819.54580261,RS,4314001,1048.27431995455,2,1
4314027001001,5966.3249324305,3004201.25754832,1318626.24481114,4322827.50235946,RS,4314027,503.5262563758,2,1
4314035001001,2905.38396634807,2083592.28237723,668797.230996695,2752389.51337392,RS,4314035,717.14868207117,0,1
4314068001001,3902.3651005003,1531014.18093183,647112.9215436,2178127.10247543,RS,4314068,392.329815766226,0,1
4314076001001,4899.36277109832,2999179.12647105,1198712.99254022,4197892.11901127,RS,4314076,612.156981753507,1,1
4314134001001,1807.44383726547,1211215.02063012,426640.172139246,1637855.19276936,RS,4314134,670.125951167918,0,1
4314159001001,6494.70442537012,3502650.68585345,1515283.79000067,5017934.47585413,RS,4314159,539.308713137295,2,1
4314175001001,1683.50554716995,641003.464671712,335779.277360678,976782.74203239,RS,4314175,380.755184174634,0,1
4314209001001,6186.64583679623,2240417.67607935,1972375.48511474,4212793.16119409,RS,4314209,362.137697094934,2,1
